Longitude,Latitude,Source,Name,Type,Responsable,Street,City,Telephone,Mobile,Mail,Site Web,Label,Products,Horaires
6.2373793,46.4235869,http://www.biovaud.ch/,Jaggi ferme,-,Jaggi Francis,Rue du Château 10,1267 Coinsins,077 409 00 58,-,vdfrancis@hotmail.com,www.jaggiferme.ch,-,"Courges,Pomme de terre,Vaches,Chèvres,Brebis,Yogourts,Oeufs de poules,Colza,Tournesol,Caméline,Lentille,Pois chiche,Soja,Tofu frais du domaine,Engrain,Graine de tournesol,Sarrasin,Avoine,Blés moderne,Céréales anciennes,Sarrasin,Épeautre,Jus de pommes,Pain au levain,Engrain mercredi et samedi,Miel",Self de 8 à 19h
6.4831357,46.5725846,http://www.marchepaysan.ch/site/fr/trouver-un-producteur/par-produits/-36-la-ferme-de-primapraz/,La Ferme de Primapraz,Marché en ville,Jean-Rémy Chevalley,Primapraz - Puidoux,Puidoux,021 946 39 76,-,ferme.primapraz@bluewin.ch,http://,PER,"Fleurs,Sapins de Noël,Fleurs à cueillir,Fruits de saison,Fruits frais,Lait de vache,Légumes de saison,Légumes frais,Oeufs,Oeufs de poule,Produits laitiers de vache,Viandes diverses",Vevey Mardi et samedi: 6h-12h Cully Jeudi: 7h-12h.
6.8477736,46.6951937,http://www.marchepaysan.ch/site/fr/trouver-un-producteur/par-produits/-15-jaquier-jean-francois/,Jaquier Jean-François,Marché ou magasin à la ferme,Jaquier Jean-François,Le Pâquis 1,Curtilles,021 906 88 59,-,-,http://,PER,"Fleurs,Sapins de Noël,Fleurs à cueillir,Sapins de Noël",Grand marché aux sapins du 1er au 24 décembre: 9 à 17h.
6.564184,46.767738,http://www.marchepaysan.ch/site/fr/trouver-un-producteur/par-produits/-30-burdet-jean-alfred/,Burdet Jean-Alfred,Autocueillette,Burdet Jean-Alfred,Chemin de Dessous la Vy 1,Mathod,024 459 17 75,-,fraisesmathod@bluewin.ch,http://www.fraisesacueillir.ch/,PER,"Fraises,Fruits frais,Haricots,Légumes frais",-
6.350587,46.679825,http://www.marchepaysan.ch/site/fr/trouver-un-producteur/par-produits/-99-alpage-de-la-petite-dent/,Alpage de la Petite Dent,Vente directe sur rendez-vous,Fuchs Patrick et Aude,Rte de la Vallée 3,Vaulion,021 843 08 06,-,patrick-aude@bluewin.ch,http://,PER,"Fromages mi-dur,Produits laitiers de vache,Tommes",-
6.5073012,46.5701294,http://www.biovaud.ch/,Vuillemin Rémy et fils,-,Vuillemin Rémy et fils,Route de Cronay 17,1405 Pomy,079 281 20 71,024 425 90 86,info@vullieminpomy.ch,www.vullieminpomy.ch,-,"Fruits (à pépins et noyaux),Petits fruits,Cerises,Pruneaux,Maraichage,Courges,Pommes de terre,Vaches,Brebis,Brebis,Oeufs de poules,Jus de pommes,Confitures",Self 8h-18h30 tous les jours
6.4012641,46.4809273,http://www.biovaud.ch/,Domaine de Fermens,-,Silva Hector,Domaine de Fermens 1,1143 Apples,079 446 20 61,-,info@fermens.ch,www.fermens.ch,-,"Fruits (en revente),Maraichage,Courges,Pommes de terre (en partie en revente),Plantes aromatiques",Du LU au SA dès 17h
6.9956624,46.2567369,http://www.biovaud.ch/,La Ferme de Bornuit,-,Nanchen AF et JL,Route des Placettes 16,1880 Bex,024 463 29 40,-,lafermedebornuit@gmail.com,www.lafermedebornuit.ch,-,"Fruits de saison,Légumes de saison,Oeufs de poules,",vendredi de 10h00 à 18h00 et 1 samedi/2 de 9h00 à 13h00 et shop en ligne
6.505282,46.717509,http://www.biovaud.ch/,Champs sans Dîme,-,Frey Patrick,32 rue des Fontaines,1352 Agiez,024 441 45 04,-,champssansdime@bluewin.ch,www.champssansdime.ch,-,"Fruits de saison,Maraichage,Pomme de terre,Courges,Etc,",LU: 16h30-18h30
6.6216297,46.829507,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/maison-di-sellier/,Maison di Sellier,-,Claire Thévenaz,La Chaux 5,1420 Fiez,-,076 566 26 42,-,-,Bio Suisse,"Fruits,Baies,Noix,Autres fruits,Spécialités,Huiles de cuisine",-
6.6429454,46.7779226,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/la-ferme-aux-framboises/,La ferme aux framboises,-,Roger et Anne Augsburger-Zeller,route d'Orbe 2,1438 Mathod,024 459 20 12,076 467 45 41,roger_anne@vonet.ch,-,-,"Fruits,Baies,Noix,Framboises,Groseilles rouges,Groseilles à maqueraux,Spécialités,Huiles de cuisine,Produits à base de lait,Autres glacés",-
6.1764876,46.3086731,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/agro-idee-sarl/,Agro-Idée Sàrl,Stand de marché,Vincent Echenard,Impasse du Puits-Ballant,1295 Tannay,079 535 94 95,-,contact@agro-idee.ch,-,Bio Suisse,"Fruits,Baies,Noix,Pommes,Poires,Abricots,Cerises,Pêches,Mûres,Fraises,Framboises,Groseilles rouges,Kiwi,Spécialités,Sauces,Autres miels,Boissons,Jus de pomme,Légumes,Salades,Herbes,Champignons,Légumes,Diverses herbes/épices",-
6.507898,46.584799,http://www.biovaud.ch/,Marché Bio Kalt,-,Kalt Thomas,Les Etrepis 2,1124 Gollion,021 861 11 81,-,marchebiokalt@hotmail.com,www.marche-bio-kalt.ch,-,"Fruits,Légumes,Produits laitiers,Oeufs de poules,Boeuf,Porc,Cabris,Farines,Pains,Miel,Confitures,Tofu",ME et VE 8h30 - 18h30 SA 8h30-17h
6.6150612,46.8552868,http://www.biovaud.ch/,Ferme la Lizerne,-,Devenoge François,rue du village 16,1204 Dizy,078 640 67 67,-,francoisdizy@hotmail.com,-,-,"Fruits,Maraichage (bcp de tomates),Courges,Pommes de terre,Vaches,Chèvres,Chèvres,Oeufs de poules,Boeuf,Porc,Cabris,Colza,Tournesol,Caméline,Chanvre,Jus de fruits (pommes),Plantes aromatiques,Plantons,Fleurs à la coupe,Conserves,Confitures",7j/7
6.6216297,46.829507,http://www.biovaud.ch/,Thévenaz-Berney Claire et Thévenaz Michel,-,Thévenaz-Berney Claire et Thévenaz Michel,La chaux 5,1420 Fiez,024 436 15 06,-,rufiez1420@gmail.com,-,-,"Fruits,Noix,Oeufs de poules,Huile de noix,Jus de pommes",self et sur RDV: 076 566 26 42 024 436 15 06
6.2631045,46.4369134,http://www.biovaud.ch/,Domaine de Roveray,-,Suter Christophe et Lise-Catherine,Domaine de Roveray 192,1170 Aubonne,078 815 35 30,-,roveray@bluewin.ch,www.ofruitier.ch,-,"Fruits,Petits fruits,Jus de fruits,",mardi et jeudi 9h-12h et 15-18h samedi 9h-16h et self service pour fruits 24h/24
6.5881572,46.5584177,http://www.biovaud.ch/,Ferme de Bois-Genoud,-,Zarantonello Mirjam,rte de Bois Genoud 36,1023 Crissier,021 646 02 31,-,mirjz@gmx.ch,www.boisgenoud.ch,-,"Fruits,Petits fruits,Maraichage,Courges,Pomme de terre,Boeuf,Agneau,Blés anciens,",Magasin bio de Bois Genoud: MA ME et VE matin et aprm JE et SA matin: www.boisgenoud.ch
6.5092203,46.5566852,http://www.biovaud.ch/,Association La Branche,-,p. A. David Himmelsbach,Ch. de la Branche 34,1073 Mollie-Margot,021 612 40 30,-,magasin@labranche.ch,www.labranche.ch,-,"Fruits,Petits fruits,Maraichage,Courges,Pommes de terre,Boeuf,Agneau,Céréales,Jus de fruits,Fleurs,Pain,Miel,Confitures",LU à VE: 10h00-19h00 SA: 10h00-17h30
7.1168836,46.467566,http://www.biovaud.ch/,Luchino Serge,-,Luchino Serge,Chemin de la Grangette 199,1090 La Croix,021 791 26 24,-,s.luchino@bluewin.ch,-,-,"Fruits,Petits fruits,Maraichage,Courges,Pommes de terre,Oeufs de poules,Confitures,Miel",MA et VE: 16h30-19h
6.6693594,46.840031,http://www.biovaud.ch/,La Gottalaz,-,Zwyssig Dominik,Route de Fontanezier 4,1427 Bonvillars,024 436 17 26,-,info@gottalaz.ch,www.gottalaz.ch,-,"Fruits,Petits fruits,Myrtilles,Boeuf,Agneau,Sirops,Confitures,Fruits secs",sur commande: info@gottalaz.ch
7.0005932,46.2992226,http://www.biovaud.ch/,Plaisir et Santé,-,Petralia Onorio + Ruth,ch. du Moulin 11,1867 Ollon,024 499 20 30,-,or.petralia@bluewin.ch,www.plaisir-et-sante.ch,-,"Huiles et vinaigres aromatisées,Sirops,Jus de fruits,Vins,Liqueurs,Tisanes,Cosmétiques,Huiles massages,Crème,Conserves,Chutneys,Confitures,Gelées",Sur demande: plaisir-et-sante@bluewin.ch
6.3994991,46.5725033,http://www.biovaud.ch/,Domaine de la Capitaine,Magasin à la ferme,Parmelin Reynald,En Marcins 4,1196 Gland/Begnins,022 366 08 46,-,info@lacapitaine.ch,www.lacapitaine.ch,-,"Jus de pomme et de raisins,Vins",samedi 9h30 à 12h toute la semaine 7h-18h
6.735676,46.779088,http://www.biovaud.ch/,Besson Pierre-André,-,Besson Pierre-André,Niédens dessous 3,1462 Yvonand,024 430 21 91,-,pabessonline@bluewin.ch,-,-,"Légumes,Oeufs de poules,Volaille,Saucisse sèche,Porc,Soja,Quinoa,Sirops,Conserves,Confitures,Sauce",Self service 24h/24h sur demande: 079 400 11 74
6.6283816,46.7189777,http://www.biovaud.ch/,Pilloud Philippe et Guillaume,-,Pilloud Philippe et Guillaume,Route de la Robellaz 4,1432 Belmont,079 338 32 67,-,exploitation.pilloud@gmail.com,-,-,"Légumes,Pomme de terre,Courges,Boeuf",Sur demande: 079 338 32 67 exploitation.pilloud@gmail.com
7.16535,46.47112,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/mont-dessus-et-mont-dessous-alpages/,Mont-Dessus et Mont-Dessous  Alpages,Magasin à la ferme,Laetitia Jacot,Gérignoz,1660 Château-d'Oex,026 923 78 69,079 286 72 70,-,-,Bio Suisse,"Légumes,Salades,Herbes,Champignons,Autres herbes,épices et thés,Produits à base de lait,Autres produits laitiers,Boissons,Sirops",-
6.4511645,46.6913279,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/association-terre-ferme/,Association Terre Ferme,Service de livraison,Association Terre Ferme,Case Postale 1320,1401 Yverdon-les-Bains,079 869 38 22,-,info@terreferme.ch,-,"Bio Suisse, IP-Suisse","Légumes,Salades,Herbes,Champignons,Autres légumes ou salades",-
7.029233,46.8822943,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/le-chat-noir/,Le chat noir,-,Pascale Cornuz,La Ruelle 5,1787 Mur,079 721 69 66,-,info@lechatnoir.ch,-,Bio Suisse,"Légumes,Salades,Herbes,Champignons,Autres légumes ou salades,Autres herbes,épices et thés,Fruits,Baies,Noix,Autres fruits,Boissons,Autres vins,Autres spiritueux,Jus de fruits,Spécialités,Confitures",-
6.3809101,46.4718777,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/ferme-du-chateau/,Ferme du Château,Magasin à la ferme,Wolfram Wawrinka,Ferme du Château 2,1040 St-Bartélemy,021 881 67 12,-,-,-,Bio Suisse,"Légumes,Salades,Herbes,Champignons,Autres légumes ou salades,Fruits,Baies,Noix,Autres fruits,Pain,Produits céréaliers,Pates,Autres articles de boulangerie,Oeufs,Autres oeufs,Carne,Produits carnés,Boissons,Sirops,Spécialités,Confitures",-
6.9537326,46.3170722,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/les-jardins-du-nord/,Les Jardins du Nord,-,Les Jardins du Nord,-,1018 Lausanne,078 746 98 64,-,info@lesjardinsdunord.ch,-,-,"Légumes,Salades,Herbes,Champignons,Autres légumes ou salades,Fruits,Baies,Noix,Autres fruits,Spécialités,Huiles de cuisine,Confitures,Boissons,Sirops",-
6.3994991,46.5725033,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/domaine-des-fermens/,Domaine des Fermens,-,Judith et Hector Ammann et Silva,Domaine des Fermens 1,1143 Apples,021 800 36 18,079 446 20 61,info@fermens.ch,-,Bio Suisse,"Légumes,Salades,Herbes,Champignons,Autres légumes ou salades,Herbes,Fruits,Baies,Noix,Autres fruits",-
6.6809379,46.7217684,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/ferme-devenoges/,Ferme Devenoges,-,François-Pilippe Devenoges,Rue du Village 6B,1304 Dizy,021 861 16 17,-,-,-,Bio Suisse,"Légumes,Salades,Herbes,Champignons,Autres légumes ou salades,Oeufs,Autres oeufs,Boissons,Autres boissons",-
6.6270723,46.6783001,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/fermaventures-de-famille-bovat/,Ferm'aventures de Famille Bovat,-,François et Sonia Bovat,Le Petit Buron,1040 Villars-le-Terroir,021 881 62 51,-,-,-,-,"Légumes,Salades,Herbes,Champignons,Autres légumes ou salades,Pain,Produits céréaliers,Pates,Autres articles de boulangerie,Produits à base de lait,Autres produits laitiers,Oeufs,Autres oeufs,Boissons,Autres boissons,Spécialités,Autres miels,Confitures",-
6.5678104,46.6791009,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/association-pour-la-perrole/,Association pour la perrole,-,Pierre-Alain Schweizer,Route d'Evian 27,1860 Aigle,024 472 26 61,079 479 78 56,-,-,"Bio Suisse, Demeter","Légumes,Salades,Herbes,Champignons,Autres produits végétales,Spécialités,Autres huiles,Vinaigre ou sauces,Pain,Produits céréaliers,Pates,Semoule,Farine,Carne,Viande de veau,Viande d'Agneau,Viande de porc",-
6.6612141,46.5100814,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/terre-vaudoise/,Terre Vaudoise,-,Terre Vaudoise,Grand-Rue 9,1009 Pully,021 614 25 75,021 614 25 76,-,-,-,"Légumes,Salades,Herbes,Champignons,Herbes aromatiques,Aubergines,Endives,Carottes,Courges,Poireaux,Radis,Rhubarbe,Asperges,Tomates,Oignons,Autres légumes ou salades,Champignons de Paris,Autres herbes,épices et thés,Salades,Légumes d'hivers,Produits à base de lait,Fromage au lait de vache,Beurre,Autres produits à base de lait de vache,Lait de vache,Yoghourt au lait de vache,Fromage au lait de chèvre,Séré,Crème,Yoghourt au lait de mouton,Autres produits à base de lait de chèvre,Glaces,Sorbets,Oeufs,Oeufs de poules,Pain,Produits céréaliers,Pates,Boulangeries et pâtisseries sucrées,Boulangeries et pâtisseries salées,Tresse,Farine,Pâtes,Gâteaux,Spécialités,Miel de fleurs,Vinaigre,Caramels,Sauces,Huiles de cuisine,Autres miels,Gelée,Meringues,Autres confiseries,Confitures,Biscuits,Boissons,Vin rouge,Vin blanc,Vin de baies,Vins de dessert,Vin mousseux,Autres vins,Jus de fruits,Jus de pomme,Sirops,Jus de raisin,Jus de poire,Carne,Viande de boeuf,Viande de veau,Viande de porc,Poisson,Produits à base de poisson,Fruits,Baies,Noix,Fraises,Framboises,Raisin blanc,Autres baies,Noix,Châtaignes,Anneaux de pommes séchées,Mélange de fruits secs,Fruits saisonnier",-
6.7603972,46.6367023,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/gerber-perrelet-2/,Gerber-Perrelet,Magasin à la ferme,Maurus + Denise Gerber-Perrelet,Rte de Culliairy 19,1450 La Sagne (Ste-Croix),024 454 18 05,-,-,-,Bio Suisse,"Légumes,Salades,Herbes,Champignons,Pommes de terre",sur demande: 024 454 18 05
6.9612448,46.8576654,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/ferme-de-la-famille-terrin/,Ferme de la famille Terrin,-,Philippe et Annette Terrin,Grange de la Ville,1562 Corcelles-Payerne,026 660 45 28,076 357 20 88,phterrin@bluewin.ch,-,-,"Légumes,Salades,Herbes,Champignons,Pommes de terre",-
6.2725073,46.622407,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/bio-blaser/,Bio-Blaser,Magasin à la ferme,Benjamin & Renate Blaser,Petit Lac 219,1585 Salavaux,026 677 19 70,-,bioblaser@bioblaser.ch,-,"Bio Suisse, Demeter","Légumes,Salades,Herbes,Champignons,Pommes de terre,Courges,Tomates,Salades",-
7.0754029,46.9067414,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/ferme-aebischer/,ferme Aebischer,Magasin à la ferme,Francis Aebischer,ch. du vieux Pressoir 5,1595 Faoug,026 670 37 46,079 385 49 71,david.aebischer@bluewin.ch,-,"IP-Suisse, NaturaBeef, Suisse Garantie","Légumes,Salades,Herbes,Champignons,Pommes de terre,Oeufs,Oeufs de poules,Carne,Viande de boeuf,Volaille,Lapin,Viande de porc,Fruits,Baies,Noix,Pommes",-
6.5899032,46.6340579,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/ferme-la-gordanne/,Ferme la Gordanne,Venir chercher,Elisabeth & Werner Baumgartner,Route d'Allaman 17,1173 Féchy,021 808 80 45,079 216 85 45,-,-,"Suisse Garantie, Swiss GAP","Légumes,Salades,Herbes,Champignons,Pommes de terre,Oeufs,Oeufs de poules,Pain,Produits céréaliers,Pates,Autres produits céréaliers et pâtes",-
7.0605519,46.9448243,http://www.biovaud.ch/,La ferme du chat noir,-,Cornuz Pascale,La Ruelle 5,1787 Mur,026 673 23 65,-,info@lechatnoir.ch,www.lechatnoir.ch,-,"Maraichage,Boeuf,",Sur demande: 079 721 69 66 panier de légume http://www.lechatnoir.ch/abo-legumes.html
6.4963123,46.8107468,http://www.biovaud.ch/,Fromagerie du Joran,-,Weyermann Madlen,Route de Vaulion 14,1324 Premier,079 953 85 54,-,lejoran@atelierltc.ch,-,-,"Maraichage,Courges,Pomme de terre,Chèvres,Soja,Tofu,Mais à Polenta,Tofu,Polenta,",Sur demande: 079 953 85 54
6.5806937,46.6884107,http://www.biovaud.ch/,Ferme du moulin,-,Bovigny Christian,Le moulin 6,1372 Bavois,079 269 53 12,-,christian@biodanza.ch,-,-,"Maraichage,Courges,Pomme de terre,Plantes aromatiques,",JE 14h15-17h30
6.9178857,46.4739527,http://www.biovaud.ch/,Reymond Etienne et Camilla,-,Reymond Etienne et Camilla,En Vallapraz,1123 Aclens,021 869 95 21,-,felix.reymond0389@gmail.com,-,-,"Maraichage,Pomme de terre,Colza,Tournesol,Vins,Jus de fruits",Self et sur RDV: 021 869 95 21
6.4617035,46.5462735,http://www.biovaud.ch/,Ferme Arc-en-Ciel,-,Chezeaux Cédric,Rue du collège 18,1326 Juriens,024 453 10 67,-,cedric@juriens.ch,-,-,"Maraichage,Pommes de terre,Chèvres,Chèvres,Boeuf,Cabris,Caméline,Céréales anciennes,Sarrasin,Épeautre,Blés moderne,Épeautre,Céréales anciennes,Sarrasin,Miel",ME 16h-18h SA 9h-11h
6.9661421,46.3069056,http://www.biovaud.ch/,Dubois Pierre,-,Dubois Pierre,ch.de Tavalles 3 CP 212,1880 Bex,079 689 78 68,-,-,-,-,Miel,sur demande: 079 689 78 68
6.686806,46.602811,http://www.marchepaysan.ch/site/fr/trouver-un-producteur/par-produits/-114-glace-a-la-ferme/,Glace à la ferme,Marché ou magasin à la ferme,Martin Olivier et Marlène,Ch. du Maupas 9,Froideville,021 881 13 70,079 203 29 92,martinoli@citycable.ch,http://,PER IP-Suisse,"Miel,Produits de la ruche,Produits laitiers de vache,Raisinée",Du lundi au samedi.
6.6696009,46.8643751,http://www.marchepaysan.ch/site/fr/trouver-un-producteur/par-produits/-37-ammann-celine/,Couleurs des champs,Vente directe sur rendez-vous,Ammann Céline,Ch. des Vuillerens 10,1423 Fontanezier,024 436 10 60,-,couleurmoutarde@gmail.com,http://www.couleursdeschamps.ch,Bio Suisse,"Moutarde,Vinaigre et condiments",-
6.8330599,46.6886843,http://www.biovaud.ch/,Streit Werner,-,Streit Werner,Pré-Cerjat,1510 Moudon,021 905 14 28,079 796 15 48,awcerjat@bluewin.ch,-,-,Oeufs de poules,Sur demande (021 905 14 28 079 796 15 48)
6.5100019,46.6001747,http://www.biovaud.ch/,Clot des papillons,-,Tissot Corentin,rue du Café des Chasseurs 1,1304 Allens,021 861 08 30,-,qualipepiniere@hotmail.com,-,-,"Oeufs de poules,Poulet,Porc,Colza,Tournesol,Soja,Lentilles,Graine Tournesol,Lin,Céréales,Blés,Blés anciens,Sarrasin,Engrain,Épeautre,Pains",Sur demande: 079 215 43 42
6.5367217,46.644744,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/la-crosse/,La Crosse,Libre-service,Pierre-Alain Etter,Ch.de la Crosse 2b,1070 Puidoux,021 946 19 72,-,pa.etter@bluewin.ch,-,IP-Suisse,"Oeufs,Oeufs de poules,Carne,Charcuterie,Volaille,Spécialités,Vinaigre,Gelée,Confitures,Produits à base de lait,Autres produits à base de lait de vache,Fruits,Baies,Noix,Anneaux de pommes séchées,Boissons,Jus de pomme",-
6.4646057,46.4916009,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/clerc/,Clerc,Libre-service,Etienne Clerc,Rte du Chome 10,1148 Mont-La-Ville,021 864 41 62,079 658 59 27,-,-,Bio Suisse,"Oeufs,Oeufs de poules,Carne,Produits carnés",-
6.3291453,46.4594462,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/ferme-delay/,Ferme Delay,-,Dominique Delay,Le Moulin,1372 Bavois,024 441 45 90,-,-,-,Bio Suisse,"Oeufs,Oeufs de poules,Légumes,Salades,Herbes,Champignons,Autres légumes ou salades,Boissons,Autres vins,Jus de fruits",-
6.6011226,46.7038111,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/maillefer-fabienne/,Maillefer Fabienne,-,Fabienne et Alexandre Maillefer,Rte de Pailly 13,1047 Oppens,-,-,info@cidrerie.ch,-,Bio Suisse,"Oeufs,Oeufs de poules,Légumes,Salades,Herbes,Champignons,Autres légumes ou salades,Fruits,Baies,Noix,Autres fruits",-
6.377495,46.554406,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/domaine-des-biolettes/,Domaine des Biolettes,Magasin à la ferme,Gilles Roch,Chemin de la Prélas 2,1144 Ballens,021 809 56 29,079 624 91 24,gilles.roch@bluewin.ch,-,Bio Suisse,"Oeufs,Oeufs de poules,Légumes,Salades,Herbes,Champignons,Autres légumes ou salades,Fruits,Baies,Noix,Autres fruits,Autres baies,Spécialités,Huiles de cuisine,Pain,Produits céréaliers,Pates,Farine,Boissons,Jus de fruits,Autres produits alimentaires,Autres produits alimentaires",JE: 16h30- 19h
6.6303209,46.5341574,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/les-jardins-du-flon/,Les Jardins du Flon,-,Les Jardins du Flon,Place Chauderon 5,1003 Lausanne,076 543 00 79,-,info@lesjardinsduflon.ch,-,IP-Suisse,"Oeufs,Oeufs de poules,Légumes,Salades,Herbes,Champignons,Autres légumes ou salades,Fruits,Baies,Noix,Autres fruits,Spécialités,Huiles de cuisine,Confitures,Boissons,Sirops",-
7.022657,46.2330088,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/les-jardins-douchy/,Les Jardins d'Ouchy,-,Les Jardins d'Ouchy,Avenue Dapples 50,1006 Lausanne,076 543 00 79,-,info@lesjardinsdouchy.ch,-,IP-Suisse,"Oeufs,Oeufs de poules,Légumes,Salades,Herbes,Champignons,Autres légumes ou salades,Fruits,Baies,Noix,Autres fruits,Spécialités,Huiles de cuisine,Confitures,Miel,Boissons,Sirops",-
6.7356655,46.7790809,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/famille-besson-kamila-et-pierre-andre/,Famille Besson Kamila et Pierre-André,-,Pierre-André Besson,Niédens dessous 3,1462 Yvonand,-,-,-,-,Bio Suisse,"Oeufs,Oeufs de poules,Oeufs de poules",-
6.4241928,46.549633,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/ferme-de-la-famille-meldem/,Ferme de la famille Meldem,-,Martine et Bertrand Meldem,Le Tirage 10,1143 Apples,021 800 38 61,079 913 21 96,info@marchepaysan.ch,-,-,"Oeufs,Oeufs de poules,Pain,Produits céréaliers,Pates,Boulangeries et pâtisseries sucrées,Boulangeries et pâtisseries salées,Croissants,Ballons,Petits pains au lait,Tresse,Autres articles de boulangerie,Pain,Gâteaux,Pain paysan,Pain cuit au four à bois,Fruits,Baies,Noix,Mûres,Fraises,Myrtilles,Framboises,Sureau,Groseilles rouges,Airelles,Groseilles à maqueraux,Raisin rouge,Raisin blanc,Autres baies,Produits à base de lait,Lait de bufflonne,Lait de jument,Autres produits laitiers,Boissons,Bière blonde,Bière brune,Bière non filtrée,Autres bières,Jus de fruits,Jus de légumes,Limonades,Jus de pomme,Jus de fruits,Sirops,Autres boissons,Jus de raisin",-
6.9621801,46.3146253,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/domaine-de-roveray/,Domaine de Roveray,-,Christophe et Lise-Catherine Suter,Domaine de Roveray,1170 Aubonne,021 807 37 07,079 298 35 34,roveray@bluewin.ch,-,Bio Suisse,"Oeufs,Oeufs de poules,Spécialités,Miel de fleurs,Confitures,Légumes,Salades,Herbes,Champignons,Autres légumes ou salades,Fruits,Baies,Noix,Autres fruits,Autres baies,Pain,Produits céréaliers,Pates,Céréales complètes,Pain,Produits à base de lait,Autres produits laitiers,Autres produits laitiers,Boissons,Autres vins,Autres spiritueux,Jus de fruits",-
6.7870702,46.4933246,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/maraicher-bio-gemuesebau/,Maraîcher bio Gemüsebau,Magasin à la ferme,Urs Gfeller,Route de Romont 8,1554 Sédeilles,026 658 17 17,076 559 98 89,info@gfellerbio.ch,-,Bio Suisse,"Oeufs,Oeufs de poules,Spécialités,Miel de fleurs,Huiles de cuisine,Confitures,Légumes,Salades,Herbes,Champignons,Autres légumes ou salades,Fruits,Baies,Noix,Autres fruits,Autres baies,Pain,Produits céréaliers,Pates,Autres produits céréaliers et pâtes,Boissons,Jus de fruits",-
6.4982497,46.7044562,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/la-saugette/,La Saugette,Magasin à la ferme,Pascal Buache,La Saugette,1580 Avenches,026 675 23 30,079 690 67 59,pascalbuache@bluewin.ch,-,Bio Suisse,"Pain,Produits céréaliers,Pates,Autres produits céréaliers et pâtes,Oeufs,Autres oeufs,Spécialités,Autres miels,Légumes,Salades,Herbes,Champignons,Légumes,Fruits,Baies,Noix,Fruits saisonnier",-
6.9865719,46.293378,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/wuethrich/,Ferme de Praz Constant,Magasin à la ferme,Andreas Wüthrich,Praz Constant,1070 Puidoux,021 946 27 34,-,andreas.wuthrich@bluewin.ch,-,"Bio Suisse, Demeter","Pain,Produits céréaliers,Pates,Céréales complètes,Produits à base de lait,Autres produits laitiers,Carne,Autres viandes",-
7.0245806,46.9186957,http://www.biovaud.ch/,Buache Pascal,-,Buache Pascal,Route de la Saugette 17,1580 Avenches,079 690 67 59,-,pascalbuache@bluewin.ch,-,-,"Pommes,Maraichage,Courges,Pommes de terre,Tomates,Concombres,Salades,",sur demande: 079 690 67 59
6.8089598,46.6568703,http://www.biovaud.ch/http://www.biovaud.ch/,Ferme BIO les Sapins,-,Jean-Daniel et Théo Waber & Grossenbacher,les Sapins 2,1114 Colombier,021 800 33 34,-,v.t.grossen@gmail.com,-,-,"Pommes,Poires,Petit Fruits,Maraichage (légumes à feuille et de garde),Courges,Oeufs de poules,Boeuf,Huile pimentée et autres,Conserve au vinaigre,Jus de pomme,Herbettes de cuisine selon saison,Pain,Tresse,Confiserie de la ferme,Confitures,Miel",VE 16h-18h15 et SA 9h-12h
